,(basal) dendrite,dataset,hemisphere_id,structure_id
0,36.39465139002103,17302_067_LiuAn_LijLiu_05152018.ano.swc,1,828
1,36.39465139002103,17302_067_LiuAn_LijLiu_05152018.ano.swc,1,4
2,36.39465139002103,17302_067_LiuAn_LijLiu_05152018.ano.swc,1,339
3,36.39465139002103,17302_067_LiuAn_LijLiu_05152018.ano.swc,1,313
4,36.39465139002103,17302_067_LiuAn_LijLiu_05152018.ano.swc,1,343
5,36.39465139002103,17302_067_LiuAn_LijLiu_05152018.ano.swc,1,8
6,36.39465139002103,17302_067_LiuAn_LijLiu_05152018.ano.swc,1,997
