,(basal) dendrite,dataset,hemisphere_id,structure_id
0,225.95411339496366,17302_058_ChenXP_SYY_07312018.ano.eswc,1,507
1,225.95411339496366,17302_058_ChenXP_SYY_07312018.ano.eswc,1,698
2,225.95411339496366,17302_058_ChenXP_SYY_07312018.ano.eswc,1,695
3,225.95411339496366,17302_058_ChenXP_SYY_07312018.ano.eswc,1,688
4,225.95411339496366,17302_058_ChenXP_SYY_07312018.ano.eswc,1,567
5,225.95411339496366,17302_058_ChenXP_SYY_07312018.ano.eswc,1,8
6,225.95411339496366,17302_058_ChenXP_SYY_07312018.ano.eswc,1,997
