,(basal) dendrite,dataset,hemisphere_id,structure_id
0,106.06970895673135,17302_069_YJ_LjL_09032018.ano.eswc,1,507
1,106.06970895673135,17302_069_YJ_LjL_09032018.ano.eswc,1,698
2,106.06970895673135,17302_069_YJ_LjL_09032018.ano.eswc,1,695
3,106.06970895673135,17302_069_YJ_LjL_09032018.ano.eswc,1,688
4,106.06970895673135,17302_069_YJ_LjL_09032018.ano.eswc,1,567
5,106.06970895673135,17302_069_YJ_LjL_09032018.ano.eswc,1,8
6,106.06970895673135,17302_069_YJ_LjL_09032018.ano.eswc,1,997
