,(basal) dendrite,axon,dataset,hemisphere_id,structure_id
0,,50.80868343852477,17302_096_SYY_LijLiu_ZSJ_07132018.ano.eswc,2,862
1,,50.80868343852477,17302_096_SYY_LijLiu_ZSJ_07132018.ano.eswc,2,378
2,,50.80868343852477,17302_096_SYY_LijLiu_ZSJ_07132018.ano.eswc,2,453
3,9.664735368168126,38.45587952904659,17302_096_SYY_LijLiu_ZSJ_07132018.ano.eswc,2,314
4,9.664735368168126,38.45587952904659,17302_096_SYY_LijLiu_ZSJ_07132018.ano.eswc,2,111
5,9.664735368168126,38.45587952904659,17302_096_SYY_LijLiu_ZSJ_07132018.ano.eswc,2,95
6,,8.466784126429756,17302_096_SYY_LijLiu_ZSJ_07132018.ano.eswc,2,857
7,,8.466784126429756,17302_096_SYY_LijLiu_ZSJ_07132018.ano.eswc,2,677
8,,7.36712114584425,17302_096_SYY_LijLiu_ZSJ_07132018.ano.eswc,2,662
9,308.80572247380184,718.4591472245793,17302_096_SYY_LijLiu_ZSJ_07132018.ano.eswc,2,638
10,308.80572247380184,725.8262683704236,17302_096_SYY_LijLiu_ZSJ_07132018.ano.eswc,2,1057
11,318.47045784196996,823.5576154644247,17302_096_SYY_LijLiu_ZSJ_07132018.ano.eswc,2,315
12,318.47045784196996,823.5576154644247,17302_096_SYY_LijLiu_ZSJ_07132018.ano.eswc,2,695
13,318.47045784196996,823.5576154644247,17302_096_SYY_LijLiu_ZSJ_07132018.ano.eswc,2,688
14,,878.9544194899114,17302_096_SYY_LijLiu_ZSJ_07132018.ano.eswc,2,672
15,,878.9544194899114,17302_096_SYY_LijLiu_ZSJ_07132018.ano.eswc,2,485
16,,878.9544194899114,17302_096_SYY_LijLiu_ZSJ_07132018.ano.eswc,2,477
17,,878.9544194899114,17302_096_SYY_LijLiu_ZSJ_07132018.ano.eswc,2,623
18,318.47045784196996,1702.512034954336,17302_096_SYY_LijLiu_ZSJ_07132018.ano.eswc,2,567
19,318.47045784196996,1702.512034954336,17302_096_SYY_LijLiu_ZSJ_07132018.ano.eswc,2,8
20,,6.532676247614889,17302_096_SYY_LijLiu_ZSJ_07132018.ano.eswc,2,579
21,,6.532676247614889,17302_096_SYY_LijLiu_ZSJ_07132018.ano.eswc,2,956
22,,6.532676247614889,17302_096_SYY_LijLiu_ZSJ_07132018.ano.eswc,2,776
23,,6.532676247614889,17302_096_SYY_LijLiu_ZSJ_07132018.ano.eswc,2,983
24,,6.532676247614889,17302_096_SYY_LijLiu_ZSJ_07132018.ano.eswc,2,1009
25,318.47045784196996,1709.044711201951,17302_096_SYY_LijLiu_ZSJ_07132018.ano.eswc,2,997
