,(basal) dendrite,dataset,hemisphere_id,structure_id
0,199.17505955070138,17302_022_YJ_LjL_09032018.ano.eswc,1,507
1,199.17505955070138,17302_022_YJ_LjL_09032018.ano.eswc,1,698
2,199.17505955070138,17302_022_YJ_LjL_09032018.ano.eswc,1,695
3,199.17505955070138,17302_022_YJ_LjL_09032018.ano.eswc,1,688
4,199.17505955070138,17302_022_YJ_LjL_09032018.ano.eswc,1,567
5,199.17505955070138,17302_022_YJ_LjL_09032018.ano.eswc,1,8
6,199.17505955070138,17302_022_YJ_LjL_09032018.ano.eswc,1,997
