,(basal) dendrite,dataset,hemisphere_id,structure_id
0,202.3174291562733,17302_070_YJ_LjL_09032018.ano.eswc,1,507
1,202.3174291562733,17302_070_YJ_LjL_09032018.ano.eswc,1,698
2,202.3174291562733,17302_070_YJ_LjL_09032018.ano.eswc,1,695
3,202.3174291562733,17302_070_YJ_LjL_09032018.ano.eswc,1,688
4,202.3174291562733,17302_070_YJ_LjL_09032018.ano.eswc,1,567
5,202.3174291562733,17302_070_YJ_LjL_09032018.ano.eswc,1,8
6,202.3174291562733,17302_070_YJ_LjL_09032018.ano.eswc,1,997
