,(basal) dendrite,dataset,hemisphere_id,structure_id
0,401.3464386506101,17302_060_ChenXP_SYY_07312018.ano.eswc,1,507
1,401.3464386506101,17302_060_ChenXP_SYY_07312018.ano.eswc,1,698
2,401.3464386506101,17302_060_ChenXP_SYY_07312018.ano.eswc,1,695
3,401.3464386506101,17302_060_ChenXP_SYY_07312018.ano.eswc,1,688
4,401.3464386506101,17302_060_ChenXP_SYY_07312018.ano.eswc,1,567
5,401.3464386506101,17302_060_ChenXP_SYY_07312018.ano.eswc,1,8
6,401.3464386506101,17302_060_ChenXP_SYY_07312018.ano.eswc,1,997
