,(basal) dendrite,dataset,hemisphere_id,structure_id
0,213.1245230336882,17302_071_YJ_LjL_09032018.ano.eswc,1,507
1,213.1245230336882,17302_071_YJ_LjL_09032018.ano.eswc,1,698
2,213.1245230336882,17302_071_YJ_LjL_09032018.ano.eswc,1,695
3,213.1245230336882,17302_071_YJ_LjL_09032018.ano.eswc,1,688
4,213.1245230336882,17302_071_YJ_LjL_09032018.ano.eswc,1,567
5,213.1245230336882,17302_071_YJ_LjL_09032018.ano.eswc,1,8
6,213.1245230336882,17302_071_YJ_LjL_09032018.ano.eswc,1,997
