,(basal) dendrite,axon,dataset,hemisphere_id,structure_id
0,671.4393131628655,41.59813743897878,17302_034_YJ_LijLiu06142018.ano.swc,1,733
1,109.14406784389371,38.269709563515605,17302_034_YJ_LijLiu06142018.ano.swc,1,718
2,780.5833810067592,79.86784700249439,17302_034_YJ_LijLiu06142018.ano.swc,1,709
3,780.5833810067592,79.86784700249439,17302_034_YJ_LijLiu06142018.ano.swc,1,637
4,780.5833810067592,79.86784700249439,17302_034_YJ_LijLiu06142018.ano.swc,1,864
5,,145.50419717050374,17302_034_YJ_LijLiu06142018.ano.swc,1,262
6,,145.50419717050374,17302_034_YJ_LijLiu06142018.ano.swc,1,856
7,780.5833810067592,225.37204417299813,17302_034_YJ_LijLiu06142018.ano.swc,1,549
8,780.5833810067592,225.37204417299813,17302_034_YJ_LijLiu06142018.ano.swc,1,1129
9,780.5833810067592,225.37204417299813,17302_034_YJ_LijLiu06142018.ano.swc,1,343
10,,242.7136843203431,17302_034_YJ_LijLiu06142018.ano.swc,1,862
11,,4.784694627031021,17302_034_YJ_LijLiu06142018.ano.swc,1,893
12,,247.49837894737414,17302_034_YJ_LijLiu06142018.ano.swc,1,378
13,,116.92733305823701,17302_034_YJ_LijLiu06142018.ano.swc,1,113
14,,147.45958290184558,17302_034_YJ_LijLiu06142018.ano.swc,1,1094
15,,2.5124742448894346,17302_034_YJ_LijLiu06142018.ano.swc,1,1030
16,,40.86001836735876,17302_034_YJ_LijLiu06142018.ano.swc,1,1128
17,,307.7594085723308,17302_034_YJ_LijLiu06142018.ano.swc,1,337
18,,188.14428268556495,17302_034_YJ_LijLiu06142018.ano.swc,1,1038
19,,188.14428268556495,17302_034_YJ_LijLiu06142018.ano.swc,1,329
20,,3.9458634182441608,17302_034_YJ_LijLiu06142018.ano.swc,1,182305705
21,,3.9458634182441608,17302_034_YJ_LijLiu06142018.ano.swc,1,182305689
22,,55.73925327187138,17302_034_YJ_LijLiu06142018.ano.swc,1,625
23,,9.23449668590408,17302_034_YJ_LijLiu06142018.ano.swc,1,450
24,,1860.731245659665,17302_034_YJ_LijLiu06142018.ano.swc,1,577
25,,988.3832449798999,17302_034_YJ_LijLiu06142018.ano.swc,1,854
26,,2914.0882405973407,17302_034_YJ_LijLiu06142018.ano.swc,1,369
27,,189.53868253812087,17302_034_YJ_LijLiu06142018.ano.swc,1,1111
28,,310.6072486690855,17302_034_YJ_LijLiu06142018.ano.swc,1,670
29,,55.81568127821011,17302_034_YJ_LijLiu06142018.ano.swc,1,9
30,,10.933807183973698,17302_034_YJ_LijLiu06142018.ano.swc,1,1006
31,,134.40132340486284,17302_034_YJ_LijLiu06142018.ano.swc,1,1086
32,,701.2967430742531,17302_034_YJ_LijLiu06142018.ano.swc,1,361
33,,4115.234538347734,17302_034_YJ_LijLiu06142018.ano.swc,1,322
34,,4362.732917295109,17302_034_YJ_LijLiu06142018.ano.swc,1,453
35,,45.59275359739224,17302_034_YJ_LijLiu06142018.ano.swc,1,312782566
36,,45.59275359739224,17302_034_YJ_LijLiu06142018.ano.swc,1,312782546
37,,9.770001327260928,17302_034_YJ_LijLiu06142018.ano.swc,1,312782620
38,,9.770001327260928,17302_034_YJ_LijLiu06142018.ano.swc,1,417
39,,55.36275492465317,17302_034_YJ_LijLiu06142018.ano.swc,1,22
40,,4418.095672219762,17302_034_YJ_LijLiu06142018.ano.swc,1,315
41,,4418.095672219762,17302_034_YJ_LijLiu06142018.ano.swc,1,695
42,,4418.095672219762,17302_034_YJ_LijLiu06142018.ano.swc,1,688
43,,22.637449299163343,17302_034_YJ_LijLiu06142018.ano.swc,1,1022
44,,22.637449299163343,17302_034_YJ_LijLiu06142018.ano.swc,1,818
45,,22.637449299163343,17302_034_YJ_LijLiu06142018.ano.swc,1,803
46,,134.53843333763862,17302_034_YJ_LijLiu06142018.ano.swc,1,672
47,,134.53843333763862,17302_034_YJ_LijLiu06142018.ano.swc,1,485
48,,134.53843333763862,17302_034_YJ_LijLiu06142018.ano.swc,1,477
49,,157.17588263680196,17302_034_YJ_LijLiu06142018.ano.swc,1,623
50,,4575.271554856564,17302_034_YJ_LijLiu06142018.ano.swc,1,567
51,780.5833810067592,4800.643599029562,17302_034_YJ_LijLiu06142018.ano.swc,1,8
52,,12.097732556393352,17302_034_YJ_LijLiu06142018.ano.swc,1,484682516
53,,12.097732556393352,17302_034_YJ_LijLiu06142018.ano.swc,1,776
54,,5.153676632049618,17302_034_YJ_LijLiu06142018.ano.swc,1,1092
55,,5.153676632049618,17302_034_YJ_LijLiu06142018.ano.swc,1,896
56,,306.2276955163859,17302_034_YJ_LijLiu06142018.ano.swc,1,6
57,,306.2276955163859,17302_034_YJ_LijLiu06142018.ano.swc,1,784
58,,323.47910470482884,17302_034_YJ_LijLiu06142018.ano.swc,1,983
59,,5.622085914439681,17302_034_YJ_LijLiu06142018.ano.swc,1,484682512
60,,329.10119061926855,17302_034_YJ_LijLiu06142018.ano.swc,1,1009
61,780.5833810067592,5129.744789648831,17302_034_YJ_LijLiu06142018.ano.swc,1,997
