,(basal) dendrite,axon,dataset,hemisphere_id,structure_id
0,691.5303535858941,101.79776015418022,17302_054_06102018.ano.eswc,1,733
1,,51.67063170090152,17302_054_06102018.ano.eswc,1,718
2,691.5303535858941,153.46839185508173,17302_054_06102018.ano.eswc,1,709
3,691.5303535858941,153.46839185508173,17302_054_06102018.ano.eswc,1,637
4,691.5303535858941,153.46839185508173,17302_054_06102018.ano.eswc,1,864
5,769.6958223983779,,17302_054_06102018.ano.eswc,1,1020
6,769.6958223983779,,17302_054_06102018.ano.eswc,1,138
7,,16.119563499035262,17302_054_06102018.ano.eswc,1,262
8,769.6958223983779,16.119563499035262,17302_054_06102018.ano.eswc,1,856
9,1461.226175984272,169.58795535411699,17302_054_06102018.ano.eswc,1,549
10,1461.226175984272,169.58795535411699,17302_054_06102018.ano.eswc,1,1129
11,1461.226175984272,169.58795535411699,17302_054_06102018.ano.eswc,1,343
12,,2668.4483101062237,17302_054_06102018.ano.eswc,1,1090
13,,786.6412941621626,17302_054_06102018.ano.eswc,1,806
14,,1439.0165358109007,17302_054_06102018.ano.eswc,1,862
15,,17.806639434276086,17302_054_06102018.ano.eswc,1,893
16,,2079.079408906964,17302_054_06102018.ano.eswc,1,1035
17,,6990.992188420527,17302_054_06102018.ano.eswc,1,378
18,,382.90465626609176,17302_054_06102018.ano.eswc,1,974
19,,416.3573720258094,17302_054_06102018.ano.eswc,1,1102
20,,201.67746823532116,17302_054_06102018.ano.eswc,1,950
21,,18.750766012589263,17302_054_06102018.ano.eswc,1,2
22,,2.9760442384569203,17302_054_06102018.ano.eswc,1,878
23,,230.5315019540424,17302_054_06102018.ano.eswc,1,657
24,,1253.197808732311,17302_054_06102018.ano.eswc,1,345
25,,0.7988306309091799,17302_054_06102018.ano.eswc,1,702
26,,7.221596042254394,17302_054_06102018.ano.eswc,1,654
27,,8.020426673163573,17302_054_06102018.ano.eswc,1,353
28,,1261.2182354054746,17302_054_06102018.ano.eswc,1,322
29,,8252.210423826002,17302_054_06102018.ano.eswc,1,453
30,,17.5753446033674,17302_054_06102018.ano.eswc,1,943
31,,289.6722708943611,17302_054_06102018.ano.eswc,1,648
32,,77.93855442742769,17302_054_06102018.ano.eswc,1,844
33,,385.18616992515615,17302_054_06102018.ano.eswc,1,985
34,,385.18616992515615,17302_054_06102018.ano.eswc,1,500
35,,8637.396593751158,17302_054_06102018.ano.eswc,1,315
36,,8637.396593751158,17302_054_06102018.ano.eswc,1,695
37,,8637.396593751158,17302_054_06102018.ano.eswc,1,688
38,,64.39535225902212,17302_054_06102018.ano.eswc,1,1022
39,,64.39535225902212,17302_054_06102018.ano.eswc,1,818
40,,64.39535225902212,17302_054_06102018.ano.eswc,1,803
41,,317.0273785323963,17302_054_06102018.ano.eswc,1,672
42,,317.0273785323963,17302_054_06102018.ano.eswc,1,485
43,,317.0273785323963,17302_054_06102018.ano.eswc,1,477
44,,381.4227307914184,17302_054_06102018.ano.eswc,1,623
45,,9018.819324542577,17302_054_06102018.ano.eswc,1,567
46,1461.226175984272,9188.407279896694,17302_054_06102018.ano.eswc,1,8
47,,38.0364271846574,17302_054_06102018.ano.eswc,1,484682516
48,,38.0364271846574,17302_054_06102018.ano.eswc,1,776
49,,2.89618230775059,17302_054_06102018.ano.eswc,1,1092
50,,2.89618230775059,17302_054_06102018.ano.eswc,1,896
51,,26.572903499653044,17302_054_06102018.ano.eswc,1,6
52,,26.572903499653044,17302_054_06102018.ano.eswc,1,784
53,,67.50551299206103,17302_054_06102018.ano.eswc,1,983
54,,11.609799486849923,17302_054_06102018.ano.eswc,1,484682512
55,,79.11531247891095,17302_054_06102018.ano.eswc,1,1009
56,1461.226175984272,9267.522592375604,17302_054_06102018.ano.eswc,1,997
